,correct_sentence,wrong_sentence
669,폭(mm) 두께(mm) 는 20<T≤30 고 3000<B≤3300 는 11.9 이다. ,폭(mm)두께(mm)는20<T≤30고3000<B≤3300는11.9이다.
670,폭(mm) 두께(mm) 는 20<T≤30 고 3300<B≤3600 는 17.2 이다. ,폭(mm)두께(mm)는20<T≤30고3300<B≤3600는17.2이다.
671,폭(mm) 두께(mm) 는 20<T≤30 고 3600<B≤4000 는 23.6 이다. ,폭(mm)두께(mm)는20<T≤30고3600<B≤4000는23.6이다.
672,폭(mm) 두께(mm) 는 20<T≤30 고 4200<B≤4200 는 40.8 이다. ,폭(mm)두께(mm)는20<T≤30고4200<B≤4200는40.8이다.
673,폭(mm) 두께(mm) 는 20<T≤30 고 4200<B≤4500 는 49.2 이다. ,폭(mm)두께(mm)는20<T≤30고4200<B≤4500는49.2이다.
674,폭(mm) 두께(mm) 는 30<T≤40 고 B≤1200 는 79.6 이다. ,폭(mm)두께(mm)는30<T≤40고B≤1200는79.6이다.
675,폭(mm) 두께(mm) 는 30<T≤40 고 1200<B≤1500 는 63.6 이다. ,폭(mm)두께(mm)는30<T≤40고1200<B≤1500는63.6이다.
676,폭(mm) 두께(mm) 는 30<T≤40 고 1500<B≤1800 는 45.2 이다. ,폭(mm)두께(mm)는30<T≤40고1500<B≤1800는45.2이다.
677,폭(mm) 두께(mm) 는 30<T≤40 고 1800<B≤2400 는 27.3 이다. ,폭(mm)두께(mm)는30<T≤40고1800<B≤2400는27.3이다.
678,폭(mm) 두께(mm) 는 30<T≤40 고 2400<B≤3000 는 23.8 이다. ,폭(mm)두께(mm)는30<T≤40고2400<B≤3000는23.8이다.
679,폭(mm) 두께(mm) 는 30<T≤40 고 3000<B≤3300 는 21.5 이다. ,폭(mm)두께(mm)는30<T≤40고3000<B≤3300는21.5이다.
680,폭(mm) 두께(mm) 는 30<T≤40 고 3300<B≤3600 는 25.6 이다. ,폭(mm)두께(mm)는30<T≤40고3300<B≤3600는25.6이다.
681,폭(mm) 두께(mm) 는 30<T≤40 고 3600<B≤4000 는 33.2 이다. ,폭(mm)두께(mm)는30<T≤40고3600<B≤4000는33.2이다.
682,폭(mm) 두께(mm) 는 30<T≤40 고 4200<B≤4200 는 50.4 이다. ,폭(mm)두께(mm)는30<T≤40고4200<B≤4200는50.4이다.
683,폭(mm) 두께(mm) 는 30<T≤40 고 4200<B≤4500 는 58.8 이다. ,폭(mm)두께(mm)는30<T≤40고4200<B≤4500는58.8이다.
684,폭(mm) 두께(mm) 는 40<T≤50 고 B≤1200 는 89.2 이다. ,폭(mm)두께(mm)는40<T≤50고B≤1200는89.2이다.
685,폭(mm) 두께(mm) 는 40<T≤50 고 1200<B≤1500 는 73.2 이다. ,폭(mm)두께(mm)는40<T≤50고1200<B≤1500는73.2이다.
686,폭(mm) 두께(mm) 는 40<T≤50 고 1500<B≤1800 는 54.8 이다. ,폭(mm)두께(mm)는40<T≤50고1500<B≤1800는54.8이다.
687,폭(mm) 두께(mm) 는 40<T≤50 고 1800<B≤2400 는 36.9 이다. ,폭(mm)두께(mm)는40<T≤50고1800<B≤2400는36.9이다.
688,폭(mm) 두께(mm) 는 40<T≤50 고 2400<B≤3000 는 33.4 이다. ,폭(mm)두께(mm)는40<T≤50고2400<B≤3000는33.4이다.
689,폭(mm) 두께(mm) 는 40<T≤50 고 3000<B≤3300 는 31.1 이다. ,폭(mm)두께(mm)는40<T≤50고3000<B≤3300는31.1이다.
690,폭(mm) 두께(mm) 는 40<T≤50 고 3300<B≤3600 는 35.2 이다. ,폭(mm)두께(mm)는40<T≤50고3300<B≤3600는35.2이다.
691,폭(mm) 두께(mm) 는 40<T≤50 고 3600<B≤4000 는 41.6 이다. ,폭(mm)두께(mm)는40<T≤50고3600<B≤4000는41.6이다.
692,폭(mm) 두께(mm) 는 40<T≤50 고 4200<B≤4200 는 60 이다. ,폭(mm)두께(mm)는40<T≤50고4200<B≤4200는60이다.
693,폭(mm) 두께(mm) 는 40<T≤50 고 4200<B≤4500 는 67.2 이다. ,폭(mm)두께(mm)는40<T≤50고4200<B≤4500는67.2이다.
694,폭(mm) 두께(mm) 는 50<T≤60 고 B≤1200 는 94 이다. ,폭(mm)두께(mm)는50<T≤60고B≤1200는94이다.
695,폭(mm) 두께(mm) 는 50<T≤60 고 1200<B≤1500 는 79.2 이다. ,폭(mm)두께(mm)는50<T≤60고1200<B≤1500는79.2이다.
696,폭(mm) 두께(mm) 는 50<T≤60 고 1500<B≤1800 는 60.8 이다. ,폭(mm)두께(mm)는50<T≤60고1500<B≤1800는60.8이다.
697,폭(mm) 두께(mm) 는 50<T≤60 고 1800<B≤2400 는 41.2 이다. ,폭(mm)두께(mm)는50<T≤60고1800<B≤2400는41.2이다.
698,폭(mm) 두께(mm) 는 50<T≤60 고 2400<B≤3000 는 38.3 이다. ,폭(mm)두께(mm)는50<T≤60고2400<B≤3000는38.3이다.
699,폭(mm) 두께(mm) 는 50<T≤60 고 3000<B≤3300 는 39.4 이다. ,폭(mm)두께(mm)는50<T≤60고3000<B≤3300는39.4이다.
700,폭(mm) 두께(mm) 는 50<T≤60 고 3300<B≤3600 는 42.9 이다. ,폭(mm)두께(mm)는50<T≤60고3300<B≤3600는42.9이다.
701,폭(mm) 두께(mm) 는 50<T≤60 고 3600<B≤4000 는 48.8 이다. ,폭(mm)두께(mm)는50<T≤60고3600<B≤4000는48.8이다.
702,폭(mm) 두께(mm) 는 50<T≤60 고 4200<B≤4200 는 66 이다. ,폭(mm)두께(mm)는50<T≤60고4200<B≤4200는66이다.
703,폭(mm) 두께(mm) 는 50<T≤60 고 4200<B≤4500 는 74.4 이다. ,폭(mm)두께(mm)는50<T≤60고4200<B≤4500는74.4이다.
704,폭(mm) 두께(mm) 는 60<T≤70 고 B≤1200 는 101.2 이다. ,폭(mm)두께(mm)는60<T≤70고B≤1200는101.2이다.
705,폭(mm) 두께(mm) 는 60<T≤70 고 1200<B≤1500 는 85.2 이다. ,폭(mm)두께(mm)는60<T≤70고1200<B≤1500는85.2이다.
706,폭(mm) 두께(mm) 는 60<T≤70 고 1500<B≤1800 는 66.8 이다. ,폭(mm)두께(mm)는60<T≤70고1500<B≤1800는66.8이다.
707,폭(mm) 두께(mm) 는 60<T≤70 고 1800<B≤2400 는 48.4 이다. ,폭(mm)두께(mm)는60<T≤70고1800<B≤2400는48.4이다.
708,폭(mm) 두께(mm) 는 60<T≤70 고 2400<B≤3000 는 43.1 이다. ,폭(mm)두께(mm)는60<T≤70고2400<B≤3000는43.1이다.
709,폭(mm) 두께(mm) 는 60<T≤70 고 3000<B≤3300 는 45.4 이다. ,폭(mm)두께(mm)는60<T≤70고3000<B≤3300는45.4이다.
710,폭(mm) 두께(mm) 는 60<T≤70 고 3300<B≤3600 는 48.9 이다. ,폭(mm)두께(mm)는60<T≤70고3300<B≤3600는48.9이다.
711,폭(mm) 두께(mm) 는 60<T≤70 고 3600<B≤4000 는 54.8 이다. ,폭(mm)두께(mm)는60<T≤70고3600<B≤4000는54.8이다.
712,폭(mm) 두께(mm) 는 60<T≤70 고 4200<B≤4200 는 72 이다. ,폭(mm)두께(mm)는60<T≤70고4200<B≤4200는72이다.
713,폭(mm) 두께(mm) 는 60<T≤70 고 4200<B≤4500 는 89.2 이다. ,폭(mm)두께(mm)는60<T≤70고4200<B≤4500는89.2이다.
714,폭(mm) 두께(mm) 는 70<T≤80 고 B≤1200 는 107.2 이다. ,폭(mm)두께(mm)는70<T≤80고B≤1200는107.2이다.
715,폭(mm) 두께(mm) 는 70<T≤80 고 1200<B≤1500 는 91.2 이다. ,폭(mm)두께(mm)는70<T≤80고1200<B≤1500는91.2이다.
716,폭(mm) 두께(mm) 는 70<T≤80 고 1500<B≤1800 는 74 이다. ,폭(mm)두께(mm)는70<T≤80고1500<B≤1800는74이다.
717,폭(mm) 두께(mm) 는 70<T≤80 고 1800<B≤2400 는 54.4 이다. ,폭(mm)두께(mm)는70<T≤80고1800<B≤2400는54.4이다.
718,폭(mm) 두께(mm) 는 70<T≤80 고 2400<B≤3000 는 49.1 이다. ,폭(mm)두께(mm)는70<T≤80고2400<B≤3000는49.1이다.
719,폭(mm) 두께(mm) 는 70<T≤80 고 3000<B≤3300 는 53.8 이다. ,폭(mm)두께(mm)는70<T≤80고3000<B≤3300는53.8이다.
720,폭(mm) 두께(mm) 는 70<T≤80 고 3300<B≤3600 는 57.3 이다. ,폭(mm)두께(mm)는70<T≤80고3300<B≤3600는57.3이다.
721,폭(mm) 두께(mm) 는 70<T≤80 고 3600<B≤4000 는 62 이다. ,폭(mm)두께(mm)는70<T≤80고3600<B≤4000는62이다.
722,폭(mm) 두께(mm) 는 70<T≤80 고 4200<B≤4200 는 78 이다. ,폭(mm)두께(mm)는70<T≤80고4200<B≤4200는78이다.
723,폭(mm) 두께(mm) 는 70<T≤80 고 4200<B≤4500 는 104 이다. ,폭(mm)두께(mm)는70<T≤80고4200<B≤4500는104이다.
724,폭(mm) 두께(mm) 는 80<T≤100 고 B≤1200 는 118 이다. ,폭(mm)두께(mm)는80<T≤100고B≤1200는118이다.
725,폭(mm) 두께(mm) 는 80<T≤100 고 1200<B≤1500 는 102 이다. ,폭(mm)두께(mm)는80<T≤100고1200<B≤1500는102이다.
726,폭(mm) 두께(mm) 는 80<T≤100 고 1500<B≤1800 는 84.8 이다. ,폭(mm)두께(mm)는80<T≤100고1500<B≤1800는84.8이다.
727,폭(mm) 두께(mm) 는 80<T≤100 고 1800<B≤2400 는 65.2 이다. ,폭(mm)두께(mm)는80<T≤100고1800<B≤2400는65.2이다.
728,폭(mm) 두께(mm) 는 80<T≤100 고 2400<B≤3000 는 59.9 이다. ,폭(mm)두께(mm)는80<T≤100고2400<B≤3000는59.9이다.
729,폭(mm) 두께(mm) 는 80<T≤100 고 3000<B≤3300 는 64.6 이다. ,폭(mm)두께(mm)는80<T≤100고3000<B≤3300는64.6이다.
730,폭(mm) 두께(mm) 는 80<T≤100 고 3300<B≤3600 는 69.3 이다. ,폭(mm)두께(mm)는80<T≤100고3300<B≤3600는69.3이다.
731,폭(mm) 두께(mm) 는 80<T≤100 고 3600<B≤4000 는 74 이다. ,폭(mm)두께(mm)는80<T≤100고3600<B≤4000는74이다.
732,폭(mm) 두께(mm) 는 80<T≤100 고 4200<B≤4200 는 90 이다. ,폭(mm)두께(mm)는80<T≤100고4200<B≤4200는90이다.
733,폭(mm) 두께(mm) 는 80<T≤100 고 4200<B≤4500 는 118.8 이다. ,폭(mm)두께(mm)는80<T≤100고4200<B≤4500는118.8이다.
734,강판(STEEL PLATE) 발주기준의 박판 발주기준에서 박판 발주기준은 아래의 표와 같다,강판(STEELPLATE)발주기준의박판발주기준에서박판발주기준은아래의표와같다
735,강판(STEEL PLATE) 발주기준의 박판 발주기준에서,강판(STEELPLATE)발주기준의박판발주기준에서
736,구분 는 박판 두께 는 6.0 이다. ,구분는박판두께는6.0이다.
737,"구분 는 박판 폭 최소 는 1,000 이다. ","구분는박판폭최소는1,000이다."
738,"구분 는 박판 폭 최대 는 3,850 이다. ","구분는박판폭최대는3,850이다."
739,"구분 는 박판 길이 최소 는 4,000 이다. ","구분는박판길이최소는4,000이다."
740,"구분 는 박판 길이 최대 는 20,000 이다. ","구분는박판길이최대는20,000이다."
741,구분 는 박판 두께 는 7.0 이다. ,구분는박판두께는7.0이다.
742,"구분 는 박판 폭 최소 는 1,000 이다. ","구분는박판폭최소는1,000이다."
743,"구분 는 박판 폭 최대 는 4,000 이다. ","구분는박판폭최대는4,000이다."
744,"구분 는 박판 길이 최소 는 4,000 이다. ","구분는박판길이최소는4,000이다."
745,"구분 는 박판 길이 최대 는 20,000 이다. ","구분는박판길이최대는20,000이다."
746,구분 는 박판 두께 는 8.0 이다. ,구분는박판두께는8.0이다.
747,"구분 는 박판 폭 최소 는 1,000 이다. ","구분는박판폭최소는1,000이다."
748,"구분 는 박판 폭 최대 는 4,200 이다. ","구분는박판폭최대는4,200이다."
749,"구분 는 박판 길이 최소 는 3,000 이다. ","구분는박판길이최소는3,000이다."
750,"구분 는 박판 길이 최대 는 22,500 이다. ","구분는박판길이최대는22,500이다."
751,강판(STEEL PLATE) 발주기준의 LPGC 저온강 발주기준 에서 LPGC 저온강 발주기준은 아래의 표와 같다,강판(STEELPLATE)발주기준의LPGC저온강발주기준에서LPGC저온강발주기준은아래의표와같다
752,강판(STEEL PLATE) 발주기준의 LPGC 저온강 발주기준 에서,강판(STEELPLATE)발주기준의LPGC저온강발주기준에서
753,재질 는 LH 두께 는 T 이다. ,재질는LH두께는T이다.
754,"재질 는 LH 폭 최소 는 1,000 이다. ","재질는LH폭최소는1,000이다."
755,"재질 는 LH 폭 최대 는 4,000 이다. ","재질는LH폭최대는4,000이다."
756,"재질 는 LH 길이 최소 는 3,000 이다. ","재질는LH길이최소는3,000이다."
757,"재질 는 LH 길이 최대 는 20,000 이다. ","재질는LH길이최대는20,000이다."
758,재질 는 LH 단중 최소 는 - 이다. ,재질는LH단중최소는-이다.
759,재질 는 LH 단중 최대 는 16  이다. ,재질는LH단중최대는16이다.
760,"재질 는 L 두께 는 T 이다. 재질 는 L 폭 최소 는 1,000 이다. 재질 는 L 폭 최대 는 4,000 이다. 재질 는 L 길이 최소 는 3,000 이다. 재질 는 L 길이 최대 는 20,000 이다. 재질 는 L 단중 최소 는 - 이다. 재질 는 L 단중 최대 는 16  이다. ","재질는L두께는T이다.재질는L폭최소는1,000이다.재질는L폭최대는4,000이다.재질는L길이최소는3,000이다.재질는L길이최대는20,000이다.재질는L단중최소는-이다.재질는L단중최대는16이다."
761,강판(STEEL PLATE) 발주기준의 내후내식강 발주기준에서 주로 의장구조용으로 사용하는 내후내식강의 발주기준은 아래와 같다.,강판(STEELPLATE)발주기준의내후내식강발주기준에서주로의장구조용으로사용하는내후내식강의발주기준은아래와같다.
762,강판(STEEL PLATE) 발주기준의 내후내식강 발주기준에서,강판(STEELPLATE)발주기준의내후내식강발주기준에서
763,재질 는 SMA400AW 두께6.0이하 이다. ,재질는SMA400AW두께6.0이하이다.
764,"재질 는 SMA400AW 폭 는 2,438 이다. ","재질는SMA400AW폭는2,438이다."
765,"재질 는 SMA400AW 길이6,096이상8,000이하 이다. ","재질는SMA400AW길이6,096이상8,000이하이다."
766,재질 는 SMA400AW 단중 는 - 이다. ,재질는SMA400AW단중는-이다.
767,재질 는 SMA400AW MAKER 는 KOBE 1) 이다. ,재질는SMA400AWMAKER는KOBE1)이다.
768,재질 는 SMA400AW 두께6.0이상20.0이하 이다. ,재질는SMA400AW두께6.0이상20.0이하이다.
769,"재질 는 SMA400AW 폭1,000이상4,500이하 이다. ","재질는SMA400AW폭1,000이상4,500이하이다."
770,"재질 는 SMA400AW 길이3,000 이상22,000이하 이다. ","재질는SMA400AW길이3,000이상22,000이하이다."
771,재질 는 SMA400AW 단중20이상 이다. ,재질는SMA400AW단중20이상이다.
772,재질 는 SMA400AW MAKER 는 현대 이다. ,재질는SMA400AWMAKER는현대이다.
773,강판(STEEL PLATE) 발주기준의 STAINLESS STEEL PLATE 발주기준에서 STAINLESS STEEL PLATE 발주기준은 아래와 같다.,강판(STEELPLATE)발주기준의STAINLESSSTEELPLATE발주기준에서STAINLESSSTEELPLATE발주기준은아래와같다.
774,1) Mill 발주기준,1)Mill발주기준
775,2) 시장품 발주기준,2)시장품발주기준
776,강판(STEEL PLATE) 발주기준의 STAINLESS STEEL PLATE 발주기준에서,강판(STEELPLATE)발주기준의STAINLESSSTEELPLATE발주기준에서
777,구분 는 발주 기준 두께8.0이상150.0이상 이다. ,구분는발주기준두께8.0이상150.0이상이다.
778,"구분 는 발주 기준 폭1,524이상3,390이상 이다. ","구분는발주기준폭1,524이상3,390이상이다."
779,"구분 는 발주 기준 길이2,000 이상14,500이상 이다. ","구분는발주기준길이2,000이상14,500이상이다."
780,강판(STEEL PLATE) 발주기준의 STAINLESS STEEL PLATE 발주기준에서,강판(STEELPLATE)발주기준의STAINLESSSTEELPLATE발주기준에서
781,구분 는 냉연 재질 는 A240-304/304L A240-316/316L 이다. ,구분는냉연재질는A240-304/304LA240-316/316L이다.
782,구분 는 냉연 두께 는 T 이다. ,구분는냉연두께는T이다.
783,구분 는 냉연 폭 는 1000 1219 이다. ,구분는냉연폭는10001219이다.
784,구분 는 냉연 길이2000이상6000이상 이다. ,구분는냉연길이2000이상6000이상이다.
785,구분 는 냉연 L/T 는 30 이다. ,구분는냉연L/T는30이다.
786,구분 는 냉연 POR 발행일 는 S/C-40일  이다. ,구분는냉연POR발행일는S/C-40일이다.
787,구분 는 열연 재질 는 A240-304/304L  A240-316/316L 이다. ,구분는열연재질는A240-304/304LA240-316/316L이다.
788,구분 는 열연 두께 는 T 이다. ,구분는열연두께는T이다.
789,구분 는 열연 폭 는 1219  1524 이다. ,구분는열연폭는12191524이다.
790,구분 는 열연 길이12000이상 이다. ,구분는열연길이12000이상이다.
791,구분 는 열연 L/T 는 30 이다. ,구분는열연L/T는30이다.
792,구분 는 열연 POR 발행일 는 S/C-40일  이다. ,구분는열연POR발행일는S/C-40일이다.
793,구분 는 후판 재질 는 A240-304/304L  A240-316/316L 이다. ,구분는후판재질는A240-304/304LA240-316/316L이다.
794,구분 는 후판 두께 는 T 이다. ,구분는후판두께는T이다.
795,"구분 는 후판 폭 는 1219x2438, 1524x3048 1524x6096 이다. ","구분는후판폭는1219x2438,1524x30481524x6096이다."
796,구분 는 후판 L/T 는 30 이다. ,구분는후판L/T는30이다.
797,구분 는 후판 POR 발행일 는 S/C-40일  이다. ,구분는후판POR발행일는S/C-40일이다.
798,강판(STEEL PLATE) 발주기준의 ALUMINIUM PLATE 발주기준에서 ALUMINIUM PLATE 발주기준은 아래와 같다.,강판(STEELPLATE)발주기준의ALUMINIUMPLATE발주기준에서ALUMINIUMPLATE발주기준은아래와같다.
799,강판(STEEL PLATE) 발주기준의 ALUMINIUM PLATE 발주기준에서,강판(STEELPLATE)발주기준의ALUMINIUMPLATE발주기준에서
800,재질 는 A5083-H321 두께 최소 는 3.0 이다. ,재질는A5083-H321두께최소는3.0이다.
801,재질 는 A5083-H321 두께 최대 는 50.0 이다. ,재질는A5083-H321두께최대는50.0이다.
802,"재질 는 A5083-H321 폭 최소 는 1,000 이다. ","재질는A5083-H321폭최소는1,000이다."
803,"재질 는 A5083-H321 폭 최대 는 2,200 이다. ","재질는A5083-H321폭최대는2,200이다."
804,"재질 는 A5083-H321 길이 최소 는 1,000 이다. ","재질는A5083-H321길이최소는1,000이다."
805,"재질 는 A5083-H321 길이 최대 는 10,000 이다. ","재질는A5083-H321길이최대는10,000이다."
806,"재질 는 A5454-H34 두께 최소 는 3.0 이다. 재질 는 A5454-H34 두께 최대 는 50.0 이다. 재질 는 A5454-H34 폭 최소 는 1,000 이다. 재질 는 A5454-H34 폭 최대 는 2,200 이다. 재질 는 A5454-H34 길이 최소 는 1,000 이다. 재질 는 A5454-H34 길이 최대 는 10,000 이다. 재질 는 A5454-H32 두께 최소 는 8.0 이다. ","재질는A5454-H34두께최소는3.0이다.재질는A5454-H34두께최대는50.0이다.재질는A5454-H34폭최소는1,000이다.재질는A5454-H34폭최대는2,200이다.재질는A5454-H34길이최소는1,000이다.재질는A5454-H34길이최대는10,000이다.재질는A5454-H32두께최소는8.0이다."
807,재질 는 A5454-H32 두께 최대 는 50.0 이다. ,재질는A5454-H32두께최대는50.0이다.
808,"재질 는 A5454-H32 폭 최소 는 1,000 이다. ","재질는A5454-H32폭최소는1,000이다."
809,"재질 는 A5454-H32 폭 최대 는 2,200 이다. ","재질는A5454-H32폭최대는2,200이다."
810,"재질 는 A5454-H32 길이 최소 는 1,000 이다. ","재질는A5454-H32길이최소는1,000이다."
811,"재질 는 A5454-H32 길이 최대 는 10,000 이다. ","재질는A5454-H32길이최대는10,000이다."
812,형강(SECTION) 발주기준의 ANGLE 발주기준에서 1) EQUAL ANGLE 발주기준,형강(SECTION)발주기준의ANGLE발주기준에서1)EQUALANGLE발주기준
813,2) UNEQUAL 발주기준,2)UNEQUAL발주기준
814,3) INVERT ANGLE 발주기준,3)INVERTANGLE발주기준
815,형강(SECTION) 발주기준의 ANGLE 발주기준에서,형강(SECTION)발주기준의ANGLE발주기준에서
816,SIZE 는 50 x 50 x 6 단중 는 4.43 이다. ,SIZE는50x50x6단중는4.43이다.
817,SIZE 는 50 x 50 x 6 일본  필수재 는 X 이다. ,SIZE는50x50x6일본필수재는X이다.
818,SIZE 는 50 x 50 x 6 생산재질 는 SS400  A36  A  AH32  AH36  S355J2  이다. ,SIZE는50x50x6생산재질는SS400A36AAH32AH36S355J2이다.
819,SIZE 는 50 x 50 x 6 길이 는 10m 이다. ,SIZE는50x50x6길이는10m이다.
820,SIZE 는 50 x 50 x 6 MOQ 는 30톤 이다. ,SIZE는50x50x6MOQ는30톤이다.
821,SIZE 는 65 x 65 x 6 단중 는 5.91 이다. ,SIZE는65x65x6단중는5.91이다.
822,SIZE 는 65 x 65 x 6 일본  필수재 는 X 이다. SIZE 는 65 x 65 x 6 생산재질 는 SS400  A36  A  AH32  AH36  S355J2  이다. SIZE 는 65 x 65 x 6 길이 는 10m 이다. SIZE 는 65 x 65 x 6 MOQ 는 30톤 이다. ,SIZE는65x65x6일본필수재는X이다.SIZE는65x65x6생산재질는SS400A36AAH32AH36S355J2이다.SIZE는65x65x6길이는10m이다.SIZE는65x65x6MOQ는30톤이다.
823,SIZE 는 75 x 75 x 6 단중 는 6.85 이다. ,SIZE는75x75x6단중는6.85이다.
824,SIZE 는 75 x 75 x 6 일본  필수재 는 X 이다. SIZE 는 75 x 75 x 6 생산재질 는 SS400  A36  A  AH32  AH36  S355J2  이다. SIZE 는 75 x 75 x 6 길이 는 10m 이다. SIZE 는 75 x 75 x 6 MOQ 는 30톤 이다. ,SIZE는75x75x6일본필수재는X이다.SIZE는75x75x6생산재질는SS400A36AAH32AH36S355J2이다.SIZE는75x75x6길이는10m이다.SIZE는75x75x6MOQ는30톤이다.
825,SIZE 는 75 x 75 x 9 단중 는 9.96 이다. ,SIZE는75x75x9단중는9.96이다.
826,SIZE 는 75 x 75 x 9 일본  필수재 는 X 이다. SIZE 는 75 x 75 x 9 생산재질 는 SS400  A36  A  AH32  AH36  S355J2  이다. SIZE 는 75 x 75 x 9 길이 는 10m 이다. SIZE 는 75 x 75 x 9 MOQ 는 30톤 이다. ,SIZE는75x75x9일본필수재는X이다.SIZE는75x75x9생산재질는SS400A36AAH32AH36S355J2이다.SIZE는75x75x9길이는10m이다.SIZE는75x75x9MOQ는30톤이다.
